trade_id,season,date,month,side,acquiring_team,counterparty_team,type,subtype,name,birth_year,pick_year,pick_round,pick_overall,pick_player,is_conditional,cash_amount,wrapped_in_future_considerations,raw
58,2024-25,"January 24, 2025",January,team_one,Carolina Hurricanes,Chicago Blackhawks,player,trade,Nils Juntorp,,,,,,False,,False,Nils Juntorp
58,2024-25,"January 24, 2025",January,team_two,Chicago Blackhawks,Carolina Hurricanes,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
59,2024-25,"January 22, 2025",January,team_one,Anaheim Ducks,San Jose Sharks,player,trade,Justin Bailey,,,,,,False,,False,Justin Bailey
59,2024-25,"January 22, 2025",January,team_two,San Jose Sharks,Anaheim Ducks,player,trade,Pavol Regenda,,,,,,False,,False,Pavol Regenda
60,2024-25,"January 15, 2025",January,team_one,Winnipeg Jets,Chicago Blackhawks,player,trade,Isaak Phillips,,,,,,False,,False,Isaak Phillips
60,2024-25,"January 15, 2025",January,team_two,Chicago Blackhawks,Winnipeg Jets,player,trade,Dmitry Kuzmin,,,,,,False,,False,Dmitry Kuzmin
61,2024-25,"December 28, 2024",December,team_one,Colorado Avalanche,Nashville Predators,player,trade,Juuso Parssinen,,,,,,False,,False,Juuso Parssinen
61,2024-25,"December 28, 2024",December,team_one,Colorado Avalanche,Nashville Predators,pick,pick,,,2026.0,7.0,,,False,,False,2026 7th round pick
61,2024-25,"December 28, 2024",December,team_two,Nashville Predators,Colorado Avalanche,player,trade,Ondrej Pavel,,,,,,False,,False,Ondrej Pavel
61,2024-25,"December 28, 2024",December,team_two,Nashville Predators,Colorado Avalanche,pick,pick,,,2027.0,3.0,,,False,,False,2027 3rd round pick
62,2024-25,"December 18, 2024",December,team_one,New York Rangers,Seattle Kraken,player,trade,Will Borgen,,,,,,False,,False,Will Borgen
62,2024-25,"December 18, 2024",December,team_one,New York Rangers,Seattle Kraken,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
62,2024-25,"December 18, 2024",December,team_one,New York Rangers,Seattle Kraken,pick,pick,,,2025.0,6.0,,,False,,False,2025 6th round pick
62,2024-25,"December 18, 2024",December,team_two,Seattle Kraken,New York Rangers,player,trade,Kaapo Kakko,,,,,,False,,False,Kaapo Kakko
63,2024-25,"December 18, 2024",December,team_one,Pittsburgh Penguins,St. Louis Blues,player,trade,Pierre-Olivier Joseph,,,,,,False,,False,Pierre-Olivier Joseph
63,2024-25,"December 18, 2024",December,team_two,St. Louis Blues,Pittsburgh Penguins,other,future_considerations,,,,,,,False,,True,Future considerations
64,2024-25,"December 18, 2024",December,team_one,Montreal Canadiens,Nashville Predators,player,trade,Alexandre Carrier,,,,,,False,,False,Alexandre Carrier
64,2024-25,"December 18, 2024",December,team_two,Nashville Predators,Montreal Canadiens,player,trade,Justin Barron,,,,,,False,,False,Justin Barron
65,2024-25,"December 14, 2024",December,team_one,St. Louis Blues,Anaheim Ducks,player,trade,Cam Fowler,,,,,,False,,False,Cam Fowler
65,2024-25,"December 14, 2024",December,team_one,St. Louis Blues,Anaheim Ducks,pick,pick,,,2027.0,4.0,,,False,,False,2027 4th round pick
65,2024-25,"December 14, 2024",December,team_two,Anaheim Ducks,St. Louis Blues,player,trade,Jeremie Biakabutuka,,,,,,False,,False,Jeremie Biakabutuka
65,2024-25,"December 14, 2024",December,team_two,Anaheim Ducks,St. Louis Blues,pick,pick,,,2027.0,2.0,,,False,,False,2027 2nd round pick
66,2024-25,"December 9, 2024",December,team_one,Colorado Avalanche,San Jose Sharks,player,trade,Mackenzie Blackwood,,,,,,False,,False,Mackenzie Blackwood
66,2024-25,"December 9, 2024",December,team_one,Colorado Avalanche,San Jose Sharks,player,trade,Givani Smith,,,,,,False,,False,Givani Smith
66,2024-25,"December 9, 2024",December,team_one,Colorado Avalanche,San Jose Sharks,pick,pick,,,2027.0,5.0,,,False,,False,2027 5th round pick
66,2024-25,"December 9, 2024",December,team_two,San Jose Sharks,Colorado Avalanche,player,trade,Alexandar Georgiev,,,,,,False,,False,Alexandar Georgiev
66,2024-25,"December 9, 2024",December,team_two,San Jose Sharks,Colorado Avalanche,player,trade,Nikolai Kovalenko,,,,,,False,,False,Nikolai Kovalenko
66,2024-25,"December 9, 2024",December,team_two,San Jose Sharks,Colorado Avalanche,pick,pick,,,2026.0,2.0,,,False,,False,2026 2nd round pick
66,2024-25,"December 9, 2024",December,team_two,San Jose Sharks,Colorado Avalanche,pick,pick,,,2026.0,5.0,,,False,,False,2026 5th round pick
67,2024-25,"December 6, 2024",December,team_one,Anaheim Ducks,New York Rangers,player,trade,Jacob Trouba,,,,,,False,,False,Jacob Trouba
67,2024-25,"December 6, 2024",December,team_two,New York Rangers,Anaheim Ducks,player,trade,Urho Vaakanainen,,,,,,False,,False,Urho Vaakanainen
67,2024-25,"December 6, 2024",December,team_two,New York Rangers,Anaheim Ducks,pick,pick,,,2025.0,4.0,,,False,,False,2025 4th round pick
68,2024-25,"December 6, 2024",December,team_one,Edmonton Oilers,Montreal Canadiens,player,trade,Jacob Perreault,,,,,,False,,False,Jacob Perreault
68,2024-25,"December 6, 2024",December,team_two,Montreal Canadiens,Edmonton Oilers,player,trade,Noel Hoefenmayer,,,,,,False,,False,Noel Hoefenmayer
69,2024-25,"November 30, 2024",November,team_one,Colorado Avalanche,Nashville Predators,player,trade,Scott  Wedgewood,,,,,,False,,False,Scott  Wedgewood
69,2024-25,"November 30, 2024",November,team_two,Nashville Predators,Colorado Avalanche,player,trade,Justus Annunen,,,,,,False,,False,Justus Annunen
69,2024-25,"November 30, 2024",November,team_two,Nashville Predators,Colorado Avalanche,pick,pick,,,2025.0,6.0,,,False,,False,2025 6th round pick
70,2024-25,"November 30, 2024",November,team_one,Minnesota Wild,Columbus Blue Jackets,player,trade,David Jiricek,,,,,,False,,False,David Jiricek
70,2024-25,"November 30, 2024",November,team_one,Minnesota Wild,Columbus Blue Jackets,pick,pick,,,2025.0,5.0,,,False,,False,2025 5th round pick
70,2024-25,"November 30, 2024",November,team_two,Columbus Blue Jackets,Minnesota Wild,player,trade,Daemon Hunt,,,,,,False,,False,Daemon Hunt
70,2024-25,"November 30, 2024",November,team_two,Columbus Blue Jackets,Minnesota Wild,pick,pick,,,2025.0,1.0,,,True,,False,2025 conditional 1st round pick
70,2024-25,"November 30, 2024",November,team_two,Columbus Blue Jackets,Minnesota Wild,pick,pick,,,2027.0,2.0,,,False,,False,2027 2nd round pick
70,2024-25,"November 30, 2024",November,team_two,Columbus Blue Jackets,Minnesota Wild,pick,pick,,,2026.0,3.0,,,False,,False,2026 3rd round pick
70,2024-25,"November 30, 2024",November,team_two,Columbus Blue Jackets,Minnesota Wild,pick,pick,,,2026.0,4.0,,,False,,False,2026 4th round pick
71,2024-25,"November 25, 2024",November,team_one,Pittsburgh Penguins,Nashville Predators,player,trade,Philip Tomasino,,,,,,False,,False,Philip Tomasino
71,2024-25,"November 25, 2024",November,team_two,Nashville Predators,Pittsburgh Penguins,pick,pick,,,2027.0,4.0,,,False,,False,2027 4th round pick
72,2024-25,"November 12, 2024",November,team_one,Washington Capitals,Pittsburgh Penguins,player,trade,Lars Eller,,,,,,False,,False,Lars Eller
72,2024-25,"November 12, 2024",November,team_two,Pittsburgh Penguins,Washington Capitals,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
72,2024-25,"November 12, 2024",November,team_two,Pittsburgh Penguins,Washington Capitals,pick,pick,,,2027.0,5.0,,,False,,False,2027 5th round pick
73,2024-25,"November 8, 2024",November,team_one,Seattle Kraken,Vancouver Canucks,player,trade,Daniel Sprong,,,,,,False,,False,Daniel Sprong
73,2024-25,"November 8, 2024",November,team_two,Vancouver Canucks,Seattle Kraken,other,future_considerations,,,,,,,False,,True,Future considerations
74,2024-25,"November 4, 2024",November,team_one,Edmonton Oilers,Philadelphia Flyers,player,trade,Ronnie Attard,,,,,,False,,False,Ronnie Attard
74,2024-25,"November 4, 2024",November,team_two,Philadelphia Flyers,Edmonton Oilers,player,trade,Ben Gleason,,,,,,False,,False,Ben Gleason
75,2024-25,"October 30, 2024",October,team_one,Toronto Maple Leafs,San Jose Sharks,player,trade,Matt Benning,,,,,,False,,False,Matt Benning
75,2024-25,"October 30, 2024",October,team_one,Toronto Maple Leafs,San Jose Sharks,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
75,2024-25,"October 30, 2024",October,team_one,Toronto Maple Leafs,San Jose Sharks,pick,pick,,,2026.0,6.0,,,False,,False,2026 6th round pick
75,2024-25,"October 30, 2024",October,team_two,San Jose Sharks,Toronto Maple Leafs,player,trade,Timothy Liljegren,,,,,,False,,False,Timothy Liljegren
76,2024-25,"October 29, 2024",October,team_one,Utah Hockey Club,Detroit Red Wings,player,trade,Olli Maatta,,,,,,False,,False,Olli Maatta
76,2024-25,"October 29, 2024",October,team_two,Detroit Red Wings,Utah Hockey Club,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
77,2024-25,"October 6, 2024",October,team_one,Vancouver Canucks,Colorado Avalanche,player,trade,Erik Brannstrom,,,,,,False,,False,Erik Brannstrom
77,2024-25,"October 6, 2024",October,team_two,Colorado Avalanche,Vancouver Canucks,player,trade,Tucker Poolman,,,,,,False,,False,Tucker Poolman
77,2024-25,"October 6, 2024",October,team_two,Colorado Avalanche,Vancouver Canucks,pick,pick,,,2025.0,4.0,,,False,,False,2025 4th round pick
78,2024-25,"August 23, 2024",August,team_one,San Jose Sharks,Nashville Predators,player,trade,Yaroslav Askarov,,,,,,False,,False,Yaroslav Askarov
78,2024-25,"August 23, 2024",August,team_one,San Jose Sharks,Nashville Predators,player,trade,Nolan Burke,,,,,,False,,False,Nolan Burke
78,2024-25,"August 23, 2024",August,team_one,San Jose Sharks,Nashville Predators,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
78,2024-25,"August 23, 2024",August,team_two,Nashville Predators,San Jose Sharks,player,trade,David Edstrom,,,,,,False,,False,David Edstrom
78,2024-25,"August 23, 2024",August,team_two,Nashville Predators,San Jose Sharks,player,trade,Magnus Chrona,,,,,,False,,False,Magnus Chrona
78,2024-25,"August 23, 2024",August,team_two,Nashville Predators,San Jose Sharks,pick,pick,,,2025.0,1.0,,,False,,False,2025 1st round pick
79,2024-25,"August 22, 2024",August,team_one,Winnipeg Jets,Pittsburgh Penguins,player,trade,Brayden Yager,,,,,,False,,False,Brayden Yager
79,2024-25,"August 22, 2024",August,team_two,Pittsburgh Penguins,Winnipeg Jets,player,trade,Rutger McGroarty,,,,,,False,,False,Rutger McGroarty
80,2024-25,"August 20, 2024",August,team_one,Edmonton Oilers,St. Louis Blues,player,trade,Paul Fischer,,,,,,False,,False,Paul Fischer
80,2024-25,"August 20, 2024",August,team_one,Edmonton Oilers,St. Louis Blues,pick,pick,,,2028.0,3.0,,,False,,False,2028 3rd round pick
80,2024-25,"August 20, 2024",August,team_two,St. Louis Blues,Edmonton Oilers,other,future_considerations,,,,,,,False,,True,Future considerations
81,2024-25,"August 19, 2024",August,team_one,Montreal Canadiens,Columbus Blue Jackets,player,trade,Patrik Laine,,,,,,False,,False,Patrik Laine
81,2024-25,"August 19, 2024",August,team_one,Montreal Canadiens,Columbus Blue Jackets,pick,pick,,,2026.0,2.0,,,False,,False,2026 2nd round pick
81,2024-25,"August 19, 2024",August,team_two,Columbus Blue Jackets,Montreal Canadiens,player,trade,Jordan Harris,,,,,,False,,False,Jordan Harris
82,2024-25,"August 18, 2024",August,team_one,Edmonton Oilers,Vancouver Canucks,player,trade,Vasily Podkolzin,,,,,,False,,False,Vasily Podkolzin
82,2024-25,"August 18, 2024",August,team_two,Vancouver Canucks,Edmonton Oilers,pick,pick,,,2025.0,4.0,,,False,,False,2025 4th round pick
83,2024-25,"August 18, 2024",August,team_one,Edmonton Oilers,San Jose Sharks,player,trade,Ty Emberson,,,,,,False,,False,Ty Emberson
83,2024-25,"August 18, 2024",August,team_two,San Jose Sharks,Edmonton Oilers,player,trade,Cody Ceci,,,,,,False,,False,Cody Ceci
83,2024-25,"August 18, 2024",August,team_two,San Jose Sharks,Edmonton Oilers,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
84,2024-25,"August 13, 2024",August,team_one,Pittsburgh Penguins,Nashville Predators,player,trade,Cody Glass,,,,,,False,,False,Cody Glass
84,2024-25,"August 13, 2024",August,team_one,Pittsburgh Penguins,Nashville Predators,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
84,2024-25,"August 13, 2024",August,team_one,Pittsburgh Penguins,Nashville Predators,pick,pick,,,2026.0,6.0,,,False,,False,2026 6th round pick
84,2024-25,"August 13, 2024",August,team_two,Nashville Predators,Pittsburgh Penguins,player,trade,Jordan Frasca,,,,,,False,,False,Jordan Frasca
85,2024-25,"July 15, 2024",July,team_one,Ottawa Senators,Edmonton Oilers,player,trade,Xavier Bourgault,,,,,,False,,False,Xavier Bourgault
85,2024-25,"July 15, 2024",July,team_one,Ottawa Senators,Edmonton Oilers,player,trade,Jake Chiasson,,,,,,False,,False,Jake Chiasson
85,2024-25,"July 15, 2024",July,team_two,Edmonton Oilers,Ottawa Senators,player,trade,Roby Jarventie,,,,,,False,,False,Roby Jarventie
85,2024-25,"July 15, 2024",July,team_two,Edmonton Oilers,Ottawa Senators,pick,pick,,,2025.0,4.0,,,False,,False,2025 4th round pick
86,2024-25,"July 15, 2024",July,team_one,Colorado Avalanche,Ottawa Senators,player,trade,Kevin Mandolese,,,,,,False,,False,Kevin Mandolese
86,2024-25,"July 15, 2024",July,team_one,Colorado Avalanche,Ottawa Senators,pick,pick,,,2026.0,7.0,,,False,,False,2026 7th round pick
86,2024-25,"July 15, 2024",July,team_two,Ottawa Senators,Colorado Avalanche,pick,pick,,,2026.0,6.0,,,False,,False,2026 6th round pick
87,2024-25,"July 5, 2024",July,team_one,Edmonton Oilers,Buffalo Sabres,player,trade,Matthew Savoie,,,,,,False,,False,Matthew Savoie
87,2024-25,"July 5, 2024",July,team_two,Buffalo Sabres,Edmonton Oilers,player,trade,Ryan McLeod,,,,,,False,,False,Ryan McLeod
87,2024-25,"July 5, 2024",July,team_two,Buffalo Sabres,Edmonton Oilers,player,trade,Tyler Tullio,,,,,,False,,False,Tyler Tullio
88,2024-25,"July 5, 2024",July,team_one,Winnipeg Jets,Carolina Hurricanes,player,trade,Dylan Coghlan,,,,,,False,,False,Dylan Coghlan
88,2024-25,"July 5, 2024",July,team_two,Carolina Hurricanes,Winnipeg Jets,other,future_considerations,,,,,,,False,,True,Future considerations
89,2024-25,"July 3, 2024",July,team_one,Ottawa Senators,Arizona Coyotes,player,trade,Jan Jenik,,,,,,False,,False,Jan Jenik
89,2024-25,"July 3, 2024",July,team_two,Arizona Coyotes,Ottawa Senators,player,trade,Egor Sokolov,,,,,,False,,False,Egor Sokolov
90,2024-25,"July 3, 2024",July,team_one,Anaheim Ducks,Detroit Red Wings,player,trade,Robby Fabbri,,,,,,False,,False,Robby Fabbri
90,2024-25,"July 3, 2024",July,team_one,Anaheim Ducks,Detroit Red Wings,pick,pick,,,2025.0,4.0,,,True,,False,2025 conditional 4th round pick
90,2024-25,"July 3, 2024",July,team_two,Detroit Red Wings,Anaheim Ducks,player,trade,Gage Alexander,,,,,,False,,False,Gage Alexander
91,2024-25,"July 2, 2024",July,team_one,St. Louis Blues,Ottawa Senators,player,trade,Mathieu Joseph,,,,,,False,,False,Mathieu Joseph
91,2024-25,"July 2, 2024",July,team_one,St. Louis Blues,Ottawa Senators,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
91,2024-25,"July 2, 2024",July,team_two,Ottawa Senators,St. Louis Blues,other,future_considerations,,,,,,,False,,True,Future considerations
92,2024-25,"July 2, 2024",July,team_one,St. Louis Blues,Dallas Stars,player,trade,Radek Faksa,,,,,,False,,False,Radek Faksa
92,2024-25,"July 2, 2024",July,team_two,Dallas Stars,St. Louis Blues,other,future_considerations,,,,,,,False,,True,Future considerations
93,2024-25,"July 1, 2024",July,team_one,Washington Capitals,Ottawa Senators,player,trade,Jakob Chychrun,,,,,,False,,False,Jakob Chychrun
93,2024-25,"July 1, 2024",July,team_two,Ottawa Senators,Washington Capitals,player,trade,Nick Jensen,,,,,,False,,False,Nick Jensen
93,2024-25,"July 1, 2024",July,team_two,Ottawa Senators,Washington Capitals,pick,pick,,,2026.0,3.0,,,False,,False,2026 3rd round pick
94,2024-25,"July 1, 2024",July,team_one,New York Rangers,Pittsburgh Penguins,player,trade,Reilly Smith,,,,,,False,,False,Reilly Smith
94,2024-25,"July 1, 2024",July,team_two,Pittsburgh Penguins,New York Rangers,pick,pick,,,2025.0,5.0,,,True,,False,2025 conditional 5th round pick
94,2024-25,"July 1, 2024",July,team_two,Pittsburgh Penguins,New York Rangers,pick,pick,,,2027.0,2.0,,,False,,False,2027 2nd round pick
95,2024-25,"June 30, 2024",June,team_one,Carolina Hurricanes,Tampa Bay Lightning,pick,pick,,,2025.0,3.0,,,False,,False,2025 3rd round pick
95,2024-25,"June 30, 2024",June,team_two,Tampa Bay Lightning,Carolina Hurricanes,player,trade,Jake Guentzel,,,,,,False,,False,Jake Guentzel
96,2024-25,"June 30, 2024",June,team_one,Montreal Canadiens,New Jersey Devils,pick,pick,,,2026.0,4.0,,,False,,False,2026 4th round pick
96,2024-25,"June 30, 2024",June,team_two,New Jersey Devils,Montreal Canadiens,player,trade,Johnathan Kovacevic,,,,,,False,,False,Johnathan Kovacevic
97,2024-25,"June 30, 2024",June,team_one,Tampa Bay Lightning,Pittsburgh Penguins,player,trade,Lukas Svejkovsky,,,,,,False,,False,Lukas Svejkovsky
97,2024-25,"June 30, 2024",June,team_two,Pittsburgh Penguins,Tampa Bay Lightning,player,trade,Bennett MacArthur,,,,,,False,,False,Bennett MacArthur
98,2024-25,"June 29, 2024",June,team_one,Los Angeles Kings,Tampa Bay Lightning,player,trade,Tanner Jeannot,,,,,,False,,False,Tanner Jeannot
98,2024-25,"June 29, 2024",June,team_two,Tampa Bay Lightning,Los Angeles Kings,pick,pick,,,2024.0,4.0,,,False,,False,2024 4th round pick
98,2024-25,"June 29, 2024",June,team_two,Tampa Bay Lightning,Los Angeles Kings,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
99,2024-25,"June 29, 2024",June,team_one,Washington Capitals,Buffalo Sabres,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
99,2024-25,"June 29, 2024",June,team_two,Buffalo Sabres,Washington Capitals,player,trade,Beck Malenstyn,,,,,,False,,False,Beck Malenstyn
100,2024-25,"June 29, 2024",June,team_one,Tampa Bay Lightning,Utah Hockey Club,player,trade,J.J. Moser,,,,,,False,,False,J.J. Moser
100,2024-25,"June 29, 2024",June,team_one,Tampa Bay Lightning,Utah Hockey Club,player,trade,Conor Geekie,,,,,,False,,False,Conor Geekie
100,2024-25,"June 29, 2024",June,team_one,Tampa Bay Lightning,Utah Hockey Club,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
100,2024-25,"June 29, 2024",June,team_one,Tampa Bay Lightning,Utah Hockey Club,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
100,2024-25,"June 29, 2024",June,team_two,Utah Hockey Club,Tampa Bay Lightning,player,trade,Mikhail Sergachev,,,,,,False,,False,Mikhail Sergachev
101,2024-25,"June 29, 2024",June,team_one,New Jersey Devils,Utah Hockey Club,pick,pick,,,2024.0,2.0,,,False,,False,2024 2nd round pick
101,2024-25,"June 29, 2024",June,team_one,New Jersey Devils,Utah Hockey Club,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
101,2024-25,"June 29, 2024",June,team_two,Utah Hockey Club,New Jersey Devils,player,trade,John Marino,,,,,,False,,False,John Marino
101,2024-25,"June 29, 2024",June,team_two,Utah Hockey Club,New Jersey Devils,pick,pick,,,2024.0,5.0,,,False,,False,2024 5th round pick
102,2024-25,"June 29, 2024",June,team_one,Toronto Maple Leafs,Florida Panthers,pick,pick,,,2024.0,7.0,,,False,,False,2024 7th round pick
102,2024-25,"June 29, 2024",June,team_one,Toronto Maple Leafs,Florida Panthers,pick,pick,,,2025.0,2.0,,,False,,False,2025 2nd round pick
